Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
536	Spectrogram 1	1	527.75	527.85	0.100000000000023	0	128.90625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	527.75	5047.200418195313.wav	FS	NA	BlobDetector	0.501687595846177
537	Spectrogram 1	1	527.77	527.83	0.0600000000000591	140.625	175.78125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	527.77	5047.200418195313.wav	NN	NA	BlobDetector	0.592795694210128
538	Spectrogram 1	1	528.26	528.35	0.0900000000000318	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	528.26	5047.200418195313.wav	NN	NA	BlobDetector	0.542361055392988
539	Spectrogram 1	1	528.77	528.86	0.0900000000000318	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	528.77	5047.200418195313.wav	NN	NA	BlobDetector	0.815496443506953
540	Spectrogram 1	1	531.96	532.06	0.100000000000023	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	531.96	5047.200418195313.wav	FS	NA	BlobDetector	0.67949378481949
541	Spectrogram 1	1	532.3	532.54	0.240000000000009	0	503.90625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	532.3	5047.200418195313.wav	FS	NA	BlobDetector	0.513944915874174
542	Spectrogram 1	1	532.41	532.57	0.160000000000082	632.8125	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	532.41	5047.200418195313.wav	NN	NA	BlobDetector	1
543	Spectrogram 1	1	532.82	532.93	0.110000000000014	0	257.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	532.82	5047.200418195313.wav	FS	NA	BlobDetector	0.551711525149028
544	Spectrogram 1	1	534.37	534.54	0.169999999999959	0	468.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	534.37	5047.200418195313.wav	NN	NA	BlobDetector	0.71449185088545
545	Spectrogram 1	1	535.52	535.64	0.120000000000005	0	480.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	535.52	5047.200418195313.wav	FS	NA	BlobDetector	0.917167743795129
546	Spectrogram 1	1	536.07	536.2	0.129999999999995	0	492.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	536.07	5047.200418195313.wav	FS	NA	BlobDetector	0.560707548058578
547	Spectrogram 1	1	536.16	536.21	0.0500000000000682	937.5	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	536.16	5047.200418195313.wav	NN	NA	BlobDetector	0.999612903225807
548	Spectrogram 1	1	537.33	537.38	0.0499999999999545	152.34375	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	537.33	5047.200418195313.wav	NN	NA	BlobDetector	0.711966223232226
549	Spectrogram 1	1	537.58	537.7	0.120000000000005	0	468.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	537.58	5047.200418195313.wav	FS	NA	BlobDetector	0.709797576140316
550	Spectrogram 1	1	537.77	537.85	0.0800000000000409	0	46.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	537.77	5047.200418195313.wav	NN	NA	BlobDetector	0.866305485215618
551	Spectrogram 1	1	537.78	537.85	0.07000000000005	140.625	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	537.78	5047.200418195313.wav	FS	NA	BlobDetector	0.675008440300175
552	Spectrogram 1	1	537.87	537.99	0.120000000000005	23.4375	468.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	537.87	5047.200418195313.wav	FS	NA	BlobDetector	0.633462472357561
553	Spectrogram 1	1	538.06	538.27	0.209999999999923	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	538.06	5047.200418195313.wav	NN	NA	BlobDetector	0.817536841644429
554	Spectrogram 1	1	538.34	538.43	0.0900000000000318	914.0625	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	538.34	5047.200418195313.wav	NN	NA	BlobDetector	1
555	Spectrogram 1	1	538.72	538.89	0.169999999999959	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	538.72	5047.200418195313.wav	NN	NA	BlobDetector	0.704852939551091
556	Spectrogram 1	1	540	540.12	0.120000000000005	0	480.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	540	5047.200418195313.wav	FS	NA	BlobDetector	0.599438274097196
557	Spectrogram 1	1	540.23	540.35	0.120000000000005	0	480.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	540.23	5047.200418195313.wav	FS	NA	BlobDetector	0.727917347953279
558	Spectrogram 1	1	540.58	540.73	0.149999999999977	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	540.58	5047.200418195313.wav	NN	NA	BlobDetector	0.727665609297621
559	Spectrogram 1	1	541.17	541.28	0.110000000000014	0	492.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	541.17	5047.200418195313.wav	FS	NA	BlobDetector	0.694471229941657
560	Spectrogram 1	1	541.36	541.48	0.120000000000005	0	480.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	541.36	5047.200418195313.wav	FS	NA	BlobDetector	0.680402773498757
561	Spectrogram 1	1	541.68	541.8	0.119999999999891	0	503.90625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	541.68	5047.200418195313.wav	FS	NA	BlobDetector	0.603119707777151
562	Spectrogram 1	1	542.4	542.7	0.300000000000068	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	542.4	5047.200418195313.wav	NN	NA	BlobDetector	0.634404461172283
563	Spectrogram 1	1	542.81	542.87	0.0599999999999454	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	542.81	5047.200418195313.wav	NN	NA	BlobDetector	0.651699641040572
564	Spectrogram 1	1	545.6	545.69	0.0900000000000318	468.75	714.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	545.6	5047.200418195313.wav	NN	NA	BlobDetector	0.958131916702548
565	Spectrogram 1	1	545.64	545.78	0.139999999999986	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	545.64	5047.200418195313.wav	NN	NA	BlobDetector	0.556670935542517
566	Spectrogram 1	1	545.94	546.11	0.169999999999959	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	545.94	5047.200418195313.wav	NN	NA	BlobDetector	0.560525280818369
567	Spectrogram 1	1	546.3	546.4	0.0999999999999091	0	70.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	546.3	5047.200418195313.wav	FS	NA	BlobDetector	0.576130104717036
568	Spectrogram 1	1	547.18	547.27	0.0899999999999181	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	547.18	5047.200418195313.wav	FS	NA	BlobDetector	0.507989637663083
569	Spectrogram 1	1	550.53	550.62	0.0900000000000318	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	550.53	5047.200418195313.wav	NN	NA	BlobDetector	0.720870048928121
570	Spectrogram 1	1	550.78	550.86	0.0800000000000409	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	550.78	5047.200418195313.wav	FS	NA	BlobDetector	0.698344837866465
571	Spectrogram 1	1	554.13	554.21	0.0800000000000409	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	554.13	5047.200418195313.wav	NN	NA	BlobDetector	0.727156116714884
572	Spectrogram 1	1	556.82	556.91	0.0899999999999181	35.15625	292.96875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	556.82	5047.200418195313.wav	FS	NA	BlobDetector	0.671137387230328
573	Spectrogram 1	1	557.65	557.72	0.07000000000005	902.34375	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	557.65	5047.200418195313.wav	NN	NA	BlobDetector	0.99974358974359
574	Spectrogram 1	1	558.19	558.27	0.0799999999999272	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	558.19	5047.200418195313.wav	NN	NA	BlobDetector	0.622904633010325
575	Spectrogram 1	1	558.68	558.83	0.149999999999977	0	328.125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	558.68	5047.200418195313.wav	NN	NA	BlobDetector	0.674981183570962
576	Spectrogram 1	1	559.05	559.2	0.149999999999977	0	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	559.05	5047.200418195313.wav	NN	NA	BlobDetector	0.552077286282222
577	Spectrogram 1	1	562.53	562.63	0.100000000000023	0	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	562.53	5047.200418195313.wav	NN	NA	BlobDetector	0.610160681863494
578	Spectrogram 1	1	563.44	563.59	0.149999999999977	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	563.44	5047.200418195313.wav	FS	NA	BlobDetector	0.620582471031149
579	Spectrogram 1	1	564.46	564.57	0.110000000000014	0	328.125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	564.46	5047.200418195313.wav	NN	NA	BlobDetector	0.575738425850486
580	Spectrogram 1	1	565.31	565.44	0.129999999999995	527.34375	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	565.31	5047.200418195313.wav	NN	NA	BlobDetector	0.999710144927536
581	Spectrogram 1	1	568.24	568.29	0.0499999999999545	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	568.24	5047.200418195313.wav	NN	NA	BlobDetector	0.620684437993199
582	Spectrogram 1	1	569.26	569.55	0.290000000000077	0	304.6875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	569.26	5047.200418195313.wav	FS	NA	BlobDetector	0.576050331114065
583	Spectrogram 1	1	569.84	569.97	0.129999999999995	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	569.84	5047.200418195313.wav	NN	NA	BlobDetector	0.578197803985333
584	Spectrogram 1	1	572.12	572.17	0.0499999999999545	703.125	738.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	572.12	5047.200418195313.wav	NN	NA	BlobDetector	0.989541667479591
585	Spectrogram 1	1	573.18	573.23	0.0499999999999545	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	573.18	5047.200418195313.wav	NN	NA	BlobDetector	0.803044400163975
586	Spectrogram 1	1	573.44	573.58	0.139999999999986	0	363.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	573.44	5047.200418195313.wav	NN	NA	BlobDetector	0.69259091527504
587	Spectrogram 1	1	575.22	575.32	0.100000000000023	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	575.22	5047.200418195313.wav	NN	NA	BlobDetector	0.853774521461682
588	Spectrogram 1	1	576.22	576.27	0.0499999999999545	410.15625	457.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	576.22	5047.200418195313.wav	NN	NA	BlobDetector	0.974316849782678
589	Spectrogram 1	1	576.78	576.89	0.110000000000014	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	576.78	5047.200418195313.wav	NN	NA	BlobDetector	0.601808764454191
590	Spectrogram 1	1	576.91	576.96	0.0500000000000682	0	70.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	576.91	5047.200418195313.wav	NN	NA	BlobDetector	0.695511615667808
591	Spectrogram 1	1	577.59	577.7	0.110000000000014	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	577.59	5047.200418195313.wav	FS	NA	BlobDetector	0.687326654839356
592	Spectrogram 1	1	584.32	584.4	0.0799999999999272	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	584.32	5047.200418195313.wav	FS	NA	BlobDetector	0.57164595590398
593	Spectrogram 1	1	585.93	586.05	0.120000000000005	0	433.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	585.93	5047.200418195313.wav	FS	NA	BlobDetector	0.605501918862294
594	Spectrogram 1	1	586.47	586.57	0.100000000000023	726.5625	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	586.47	5047.200418195313.wav	NN	NA	BlobDetector	1
595	Spectrogram 1	1	587.1	587.22	0.120000000000005	0	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	587.1	5047.200418195313.wav	FS	NA	BlobDetector	0.589098353642604
596	Spectrogram 1	1	591.99	592.05	0.0600000000000591	949.21875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	591.99	5047.200418195313.wav	NN	NA	BlobDetector	1
597	Spectrogram 1	1	593.34	593.4	0.0599999999999454	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	593.34	5047.200418195313.wav	NN	NA	BlobDetector	0.632816131566047
598	Spectrogram 1	1	593.67	593.76	0.0900000000000318	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	593.67	5047.200418195313.wav	FS	NA	BlobDetector	0.564713234219836
599	Spectrogram 1	1	596.18	596.26	0.0799999999999272	175.78125	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	596.18	5047.200418195313.wav	FS	NA	BlobDetector	0.714756757047178
600	Spectrogram 1	1	596.32	596.39	0.0699999999999363	949.21875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	596.32	5047.200418195313.wav	NN	NA	BlobDetector	1
601	Spectrogram 1	1	597.64	597.8	0.160000000000082	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	597.64	5047.200418195313.wav	FS	NA	BlobDetector	0.659819599855236
602	Spectrogram 1	1	597.87	598.14	0.269999999999982	0	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	597.87	5047.200418195313.wav	NN	NA	BlobDetector	0.577179038138124
603	Spectrogram 1	1	598.34	598.59	0.25	0	375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	598.34	5047.200418195313.wav	NN	NA	BlobDetector	0.654661572536185
604	Spectrogram 1	1	598.68	599.09	0.409999999999968	0	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	598.68	5047.200418195313.wav	NN	NA	BlobDetector	0.506036300054929
605	Spectrogram 1	1	599.24	599.5	0.259999999999991	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	599.24	5047.200418195313.wav	NN	NA	BlobDetector	0.673181757388943
606	Spectrogram 1	1	599.7	599.82	0.120000000000005	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	599.7	5047.200418195313.wav	NN	NA	BlobDetector	0.678214625126298
607	Spectrogram 1	1	603.57	603.72	0.149999999999977	0	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	603.57	5047.200418195313.wav	NN	NA	BlobDetector	0.65356839394499
608	Spectrogram 1	1	605.84	605.93	0.0900000000000318	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	605.84	5047.200418195313.wav	NN	NA	BlobDetector	0.831338378915898
609	Spectrogram 1	1	610.46	610.54	0.0799999999999272	0	70.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	610.46	5047.200418195313.wav	FS	NA	BlobDetector	0.623221726532578
610	Spectrogram 1	1	616.56	616.67	0.1099999999999	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	616.56	5047.200418195313.wav	FS	NA	BlobDetector	0.653237318063263
611	Spectrogram 1	1	617.52	617.57	0.0500000000000682	949.21875	1007.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	617.52	5047.200418195313.wav	NN	NA	BlobDetector	1
612	Spectrogram 1	1	621.25	621.41	0.159999999999968	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	621.25	5047.200418195313.wav	NN	NA	BlobDetector	0.538522916192077
613	Spectrogram 1	1	621.81	621.91	0.0999999999999091	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	621.81	5047.200418195313.wav	NN	NA	BlobDetector	0.676267331373204
614	Spectrogram 1	1	626	626.12	0.120000000000005	0	363.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	626	5047.200418195313.wav	NN	NA	BlobDetector	0.747096997924795
615	Spectrogram 1	1	626.19	626.44	0.25	0	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	626.19	5047.200418195313.wav	NN	NA	BlobDetector	0.502328065878403
616	Spectrogram 1	1	626.63	626.73	0.100000000000023	0	210.9375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	626.63	5047.200418195313.wav	FS	NA	BlobDetector	0.539720859841258
617	Spectrogram 1	1	626.77	626.86	0.0900000000000318	35.15625	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	626.77	5047.200418195313.wav	FS	NA	BlobDetector	0.535567645417024
618	Spectrogram 1	1	626.77	626.83	0.0600000000000591	117.1875	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	626.77	5047.200418195313.wav	NN	NA	BlobDetector	0.70899774092622
619	Spectrogram 1	1	629.03	629.35	0.32000000000005	0	328.125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	629.03	5047.200418195313.wav	NN	NA	BlobDetector	0.628302368714102
620	Spectrogram 1	1	629.55	629.71	0.159999999999968	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	629.55	5047.200418195313.wav	NN	NA	BlobDetector	0.718158597354443
621	Spectrogram 1	1	629.78	630.37	0.590000000000032	0	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	629.78	5047.200418195313.wav	NN	NA	BlobDetector	0.702635416775975
622	Spectrogram 1	1	630.41	630.54	0.129999999999995	0	480.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	630.41	5047.200418195313.wav	FS	NA	BlobDetector	0.774125348583401
623	Spectrogram 1	1	630.63	630.75	0.120000000000005	0	70.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	630.63	5047.200418195313.wav	NN	NA	BlobDetector	0.780802312210442
624	Spectrogram 1	1	634.17	634.26	0.0900000000000318	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	634.17	5047.200418195313.wav	FS	NA	BlobDetector	0.6269521617581
625	Spectrogram 1	1	634.73	634.82	0.0900000000000318	843.75	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	634.73	5047.200418195313.wav	NN	NA	BlobDetector	1
626	Spectrogram 1	1	634.89	634.96	0.07000000000005	23.4375	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	634.89	5047.200418195313.wav	NN	NA	BlobDetector	0.564555829246903
